,date,title,contents
4,2021-08-10,[인사]교육부,['◇부이사관 △사립대학정책과장 박준성 △학술진흥과장 하유경 △학교안전총괄과장 정윤경 △교육부 문상연 △금오공과대학교 사무국장 함석동 △한경대학교 사무국장 이용학 △한국교통대학교 사무국장 이석현 △한국방송통신대학교 사무국장 정시영 △한국해양대학교 사무국장 김석 △한밭대학교 사무국장 김보엽 △경상국립대학교 가좌캠퍼스 행정본부장 최수진 △국립국제교육원 나향욱\n\n◇서기관 △코로나19대응 학교상황총괄과장 최보영 △반부패청렴담당관 김동안 △혁신행정담당관 송선진 △국제교육협력담당관 구영실 △재외동포교육담당관 원용연 △대학학사제도과장 김태경 △전문대학정책과장 최화식 △전문대학지원과장 이상우 △학교생활문화과장 유상범 △진로교육정책과장 최윤정 △교육통계과장 안웅환 △교육공무근로지원팀장 엄진섭 △사분위지원팀장 권삼수 △체육예술교육지원팀장 신광수 △장애학생진로평생교육팀장 정상은 △교육부(국외훈련 파견) 차영아 △교육부(국내외 연계 교육훈련 파견) 윤혜준 △국립국제교육원 김성근 △중앙교육연수원 김현진 △공주대학교 송은주 △부경대학교 박상준 △충북대학교 방성수 △한국교원대학교 엄중흠\n\n◇장학관 △교육부(영국한국교육원 파견) 안희성 △교육부(필리핀한국국제학교 파견) 최경식\n\n◇교육연구관 △학교혁신지원실 김명진 △학생지원국(교수학습평가과 지원근무) 길현주 △교육부(프랑스한국교육원 파견) 윤강우 △교육부(타슈켄트한국교육원 파견) 팽주만']
5,2021-08-12,춘천시 新 패러다임... 브랜드 상업시설 공급,"['춘천시에 브랜드 상업시설이 이달 말 공급된다. 춘천시 상권에 새로운 패러다임을 제시할 수 있을지 귀추가 주목된다. \n대우건설은 춘천시 온의동에서 ‘춘천 센트럴타워 푸르지오 프리미엄몰’ 을 이달 말 분양할 예정이다.\n지하 7층 ~ 지상 최고 49층 높이 ‘춘천 센트럴타워 푸르지오’ 의 단지 내 상업시설로, 지하 1층 ~ 지상 2층 총 220실 규모다.\n단지가 들어서는 온의동 일대는, ‘춘천의 강남’ 이라고 불리는 지역 내 상징적인 입지로 통한다. 지역 내 최고가 주상복합타운 조성이 활발히 추진 중인데다, 각종 인프라가 잘 갖춰져 있어서다. \n이 같은 입지가치는 지난 2018년 분양한 배후단지의 청약 경쟁률을 통해 입증된 바 있다.\n청약홈에 따르면 당시 1175가구 모집에 2만3517명의 인파가 몰려, 평균 20대 1을 상회하는 높은 경쟁률을 기록했다. \n단지는 온의동 내에서도 수요가 몰리는 핵심 입지를 차지해 주목된다. 우선, 단지 내 고정수요 1175가구를 비롯, 반경 1km 이내 배후 주거단지 수요 약 9200여 가구를 도보권 소비층으로 확보할 수 있을 것으로 기대된다. \n아울러, 인근에 춘천지방검찰청 ∙ 춘천지방법원 ∙ 강원춘천경찰서 ∙ 춘천우체국 ∙ 강남동행정복지센터 등 다수의 공공기관과, KBS 춘천방송총국 ∙ 한국방송통신대학교 강원지역대학 등이 자리해, 종사자 및 민원인 ∙ 교직원 등 유동인구 흡수에 유리한 조건을 갖추고 있다. \n단지는 온의지구 중심에 위치한 입지를 바탕으로 주거 ∙ 업무 ∙ 상업 등의 인프라를 원스톱으로 연결하는 문화의 거점으로 거듭날 것으로 보인다. 업계에서는 춘천의 쇼핑문화 수준을 한 단계 높이는 쇼핑문화 플랫폼으로 자리매김할 것이라는 기대 섞인 전망도 나오고 있다.\n사통팔달 쾌속 교통망을 갖추고 있는 만큼, 광역수요도 무궁무진하다는 평가다. 경춘선 (ITX)  남춘천역이 도보 거리에 있어, 서울 용산 ∙ 청량리 등지에서 환승없이 한번에 도달 가능하다.\n또한, 춘천고속버스터미널 ∙ 춘천시외버스터미널 등을 통한 접근도 쉽다. 춘천-속초를 잇는 동서고속화철도가 오는 2027년 개통될 예정이어서, 화천 ∙ 양구 ∙ 인제 ∙ 백담 ∙ 속초 등 신설역 지역에서의 수요 유입도 기대할 수 있다.\n수요를 확장시킬 호재도 풍부하다. 레고랜드 테마파크가 오는 2022년 상반기 개장을 앞두고 있으며, 춘천역 일대를 시민복합문화공원으로 조성하는 사업도 추진 중이다.\n개발 완료 시, 인근 소양강 ∙ 중도유원지 등 관광 인프라와의 연계를 통해 매머드급 관광클러스터를 구축할 것으로 예상돼, 관광객 수요 유입이 기대된다.\n투자가치도 높다. 사상 첫 제로금리 기조가 1년 넘게 유지되고 있는 가운데, 은행 예적금 대비 기대 수익률이 높다. \n관계자는 “정부의 주택시장 규제와 저금리 기조가 맞물려, 상업시설 분양시장이 활기를 띠는 가운데, 우량 물건 위주로의 투자 수요 쏠림 현상이 심화되고 있다” 며 “ 단지는 신흥 상권으로 거듭나고 있는 온의동 상권 핵심입지에 들어서는데다, 집객력을 극대화하는 키 테넌트도 확보한 만큼, 수요자들 간 선점경쟁이 불가피할 전망” 이라고 덧붙였다. \n홍보관은 춘천시 방송길에 있다. 코로나 바이러스 감염증 확산 예방을 위해 사전 예약제로 운영된다. 입점은 2022년 3월 예정이다. \n ']"
6,2021-08-11,[인사]기획재정부 外,"['◇기획재정부 ＜전보＞ ▽과장급 △개발사업과장 김봉준\n\n◇교육부 ▽부이사관 △사립대학정책과장 박준성 △학술진흥〃 하유경 △학교안전총괄〃 정윤경 △교육부 문상연 △금오공대 사무국장 함석동 △한경대 〃 이용학 △한국교통대 〃 이석현 △한국방송통신대 〃 정시영 △한국해양대 〃 김석 △경상국립대 가좌캠퍼스 행정본부장 최수진 △국립국제교육원 나향욱 ▽서기관 △코로나19 대응 학교상황총괄과장 최보영 △반부패청렴담당관 김동안 △혁신행정〃 송선진 △국제교육협력〃 구영실 △재외동포교육〃 원용연 △대학학사제도과장 김태경 △전문대학정책〃 최화식 △전문대학지원〃 이상우 △진로교육정책〃 최윤정 △교육통계〃 안웅환 ▽장학관 △학교생활문화과장 유상범\n\n◇산업통상자원부 ＜전보＞ ▽국장급 △에너지전환정책관 천영길\n\n◇농림축산식품부 ＜전보＞ ▽과장급 △코로나19대책반장 윤광일 △빅데이터전략담당관 조민경 △기획재정〃 박선우 △규제개혁법무〃 박나영 △농업정책과장 최봉순 △재해보험정책〃 강민철 △국립농산물품질관리원 충남지원장 김재민 △농식품공무원교육원 교육기획과장 안종현 △한국농수산대학 하종수 △국립종자원 전길종 △농림축산검역본부 동물보호과장 김정욱 ＜주재관 발령＞ △주벨기에 대사관 겸 주유럽연합 대사관 김상진 △주베트남 대사관 홍기옥\n주요기사\n親尹계 반격? “이준석 언행에 깊은 우려"" 재선 16명 성명\n여가부 “해군 성추행 사건 통보 못받아…법률 위반 여부 검토중”']"
7,2021-04-30,"산업인력공단-한국방송통신대, 국가자격 운영 협약 체결","['(한국산업인력공단 제공)\n\n국가자격시험 응시가 집중된 수도권에 \'지역 밀착형 디지털 국가자격시험센터\'가 시범 운영에 들어간다.\n\n한국산업인력공단은 30일 서울 종로구 한국방송통신대에서 국가자격사업 운영 효율화를 위한 협약을 체결했다.\n\n이로써 공단은 한국방송통신대와 국가자격시험, 직업 정보 등을 공유하고 상호 홍보한다. 여기에 인력·시설 등 인프라 관련 협력에도 나선다.\n\n공단은 올해 하반기 시범 사업으로 한국방송통신대 경기지역대학(구관)에 수도권 지역 밀착형 디지털 국가자격시험센터를 상시 운영할 예정이다.\n\n앞으로 국가자격시험 수요가 많은 광역 권역부터 디지털 국가자격시험센터를 단계적으로 확대할 계획이다.\n\n어수봉 산업인력공단 이사장은 ""이번 협약을 계기로 응시 과밀 지역인 수도권 지역 수험자들의 수요에 부응하고 고객 접근성을 높이게 됐다""면서 ""앞으로도 지역 밀착형 디지털 국가자격시험센터를 확대해 수험자 편의를 높이기 위해 노력하겠다""고 말했다.\n\n\nicef08@news1.kr']"
8,2021-06-17,전라북도인재평생교육진흥원-한국방송통신대학교 업무협약,"['질높은 평생교육 프로그램 제공, 더불어 성장하는 평생학습 사회 구현\n양 기관, 연구 및 평생교육 사업 협력, 시설 및 장비 등 공동 활용 예정\n[전주=뉴시스] 전라북도인재평생교육진흥원-한국방송통신대학교 업무협약. *재판매 및 DB 금지\n\n[전주=뉴시스] 김민수 기자 = 전라북도인재평생교육진흥원(원장 김학권)과 한국방송통신대학교 전북지역대학(학장 장호준)이 17일 한국방송통신대학교에서 기관 간 교류·협력의 기반을 구축하기 위한 업무협약(MOU)을 체결했다.\n\n이번 협약은 상호 호혜적인 교류를 통해 전라북도의 평생교육을 활성화하고 더불어 성장하는 평생학습사회를 구현하기 위해 마련됐다.\n\n양 기관은 이날 급변하는 평생교육 환경에 적극적으로 대응해 새로운 일상을 준비하기 위해 힘을 모으기로 했다.\n\n주요 협약 내용은 ▲연구 및 평생교육 사업 협력 ▲시설 및 장비 등에 관한 공동 활용 ▲각종 자료 및 정보의 공유 등이다.\n\n이번 협약을 통해 상호 간의 신뢰를 바탕으로 협력체계를 구축하고 대학이 보유하고 있는 우수한 교육 자원을 활용해 도내 평생교육 발전을 도모할 예정이다.\n\n김학권 전라북도인재평생교육진흥원장은 “지역대학과의 평생학습 네트워크를 활성화하는데 방송통신대학교가 큰 역할을 해줄 것으로 기대한다”면서 “대학과의 협업을 통해 양질의 평생교육 프로그램을 제공하기 위해 최선을 다하겠다”고 말했다.\n\n\n◎공감언론 뉴시스 leo@newsis.com', '[전주=뉴시스] 전라북도인재평생교육진흥원-한국방송통신대학교 업무협약. *재판매 및 DB 금지']"
9,2021-03-29,"[포토뉴스]경상국립대-한국방송통신대-진주시, 옛 진주법원·검찰청 터 활용 ...",['경상국립대(총장 권순기)·한국방송통신대(총장 류수노)·진주시(시장 조규일) 등 3개 기관은 최근 진주시 상대동 옛 진주법원·검찰청 부지 활용 방안 협약을 체결했다.']
10,2021-08-10,[인사] 교육부,['◆교육부\n\n▷부이사관 △사립대학정책과장 박준성 △학술진흥과장 하유경 △학교안전총괄과장 정윤경 △교육부 문상연 △금오공과대학교 사무국장 함석동 △한경대학교 사무국장 이용학 △한국교통대학교 사무국장 이석현 △한국방송통신대학교 사무국장 정시영 △한국해양대학교 사무국장 김석 △한밭대학교 사무국장 김보엽 △경상국립대학교 가좌캠퍼스 행정본부장 최수진 △국립국제교육원 나향욱\n\n▷서기관 △코로나19대응 학교상황총괄과장 최보영 △반부패청렴담당관 김동안 △혁신행정담당관 송선진 △국제교육협력담당관 구영실 △재외동포교육담당관 원용연 △대학학사제도과장 김태경 △전문대학정책과장 최화식 △전문대학지원과장 이상우 △학교생활문화과장 유상범 △진로교육정책과장 최윤정 △교육통계과장 안웅환 △교육공무근로지원팀장 엄진섭 △사분위지원팀장 권삼수 △체육예술교육지원팀장 신광수 △장애학생진로평생교육팀장 정상은 △교육부(국외훈련 파견) 차영아 △교육부(국내외 연계 교육훈련 파견) 윤혜준 △국립국제교육원 김성근 △중앙교육연수원 김현진 △공주대학교 송은주 △부경대학교 박상준 △충북대학교 방성수 △한국교원대학교 엄중흠\n\n▷장학관 △교육부(영국한국교육원 파견) 안희성 △교육부(필리핀한국국제학교 파견) 최경식\n\n▷교육연구관 △학교혁신지원실 김명진 △학생지원국(교수학습평가과 지원근무) 길현주 △교육부(프랑스한국교육원 파견) 윤강우 △교육부(타슈켄트한국교육원 파견) 팽주만\n\n\njinny@news1.kr']
11,2021-06-01,[1일 대학가 소식] 건국대·가톨릭대·한국방송통신대·고려대,"['[아시아타임즈=김정환 기자] 건국대학교는 신종 코로나 바이러스 감염증(코로나19) 백신을 접종한 직원에게 유급휴가를 지급하기로 했다. 고려대학교 세종캠퍼스는 2021년 국가직 지역인재 7급 선발시험에서 총 5명의 최종합격자를 배출했다.', '◇ 건국대, 코로나19 백신 휴가 도입', '건국대학교는 코로나19 백신을 접종한 직원에게 백신 접종 당일을 포함해 회차당 2일의 유급휴가를 지급하기로 했다. 이번 유급 휴가 도입으로 백신 접종을 맞은 직원들에게는 이상 증세와 관계 없이 백신 접종 당일과 다음날 2일 간 유급 휴가가 부여된다. 두 차례 접종이 필요한 화이자, 아스트라제네카 등의 백신을 접종할 경우 나흘간의 유급 휴가가 주어진다.', '◇ 가톨릭대 남재환 교수팀, 코로나19 백신 유효성 평가 수행', ""가톨릭대학교 남재환 의생명과학과 교수팀이 SK바이오사이언스가 개발한 코로나19 백신 개발에 대한 효능 평가 결과를 'Science Advance'에 발표했다. 백신 개발과 생산은 SK 바이오사이언스에서 수행했으며 남재환 교수팀을 중심으로 한국영장류센터 홍정주 박사팀과 충북대학교 이상명 교수팀에서 백신의 효능을 평가했다. 이번 연구 성과는 코로나 백신을 개발하고 평가하는 국내 연구진의 기술력을 보여줌과 동시에 국내에서 자체적 개발하는 코로나 백신 상용화에 한걸음 다가선 것으로 평가받았다."", '◇ 방송대, 2021년도 1차 다문화가족 지원과정 온라인 수강생 모집', '한국방송통신대학교 프라임칼리지는 다문화 배경 학습자들을 대상으로 무료 교육과정 수강생을 모집한다. 다문화 가족 지원과정은 다문화 사회전문가 양성과정과 일·한 번역과정으로 운영된다. 다문화 사회전문가 양성 과정은 △한국사회의 다문화현상 이해 △이민다문화 가족복지론 △다문화사회 교수방법론 △국제이주와 노동정책 △이민정책론 △이민법제론 △재외동포사회의 이해과목 등 총 7개 과목으로 구성된다. 이번 과정을 통해 초국가적 이주현상에 대한 이해를 돕고 한국사회가 다문화사회로 변모하는 과정을 탐색하는 등 다양한 이민자들과 더불어 살아가는 방법을 제시한다.', '◇ 고려대 세종캠, 2021년 국가직 지역인재 7급 최종합격자 5명 배출', ""고려대학교 세종캠퍼스는 2021년 국가직 지역인재 7급 선발시험에서 행정직 4명, 기술직 1명 등 총 5명의 최종합격자를 배출했다. 지역인재 7급 수습직원 선발시험은 지역 우수 인재의 고른 등용을 위해 인사혁신처가 시행하는 공무원 임용제도다. '2021년도 국가직 지역인재 7급 수습직원 선발시험'에서는 고려대 세종캠퍼스 소속 △김규빈(경영학부 15) △조진영(공공행정학부 13) △이현도(공공행정학부 14) △정어진(정부행정학부 18) △김수영(생명정보공학과 13) 학생이 최종합격했다.""]"
12,2021-03-11,"삼육보건대학교, 한국정보방송통신대연합과 업무협약식","[""삼육보건대학교(총장 박두한)와 한국정보방송통신대연합(회장 이계철)은 지난 9일 삼육보건대학교 대회의실에서 'ICT 인력양성과 산업발전, 공동번영'을 위한 업무협약을 체결했다고 11일 밝혔다.\n\n양 기관은 협약식을 통해 ICT 분야 인재 양성에 박차를 가할 계획이다. 협약내용은 △학생 프로보노 ICT멘토링 사업 참여 △취·창업 캡스톤디자인 교과목 교육프로그램과 멘토링 지원 △취·창업 교육 특강과 프로그램 지원 협력 △양 기관 발전을 위한 협력 등 안건이 담겼다. 행사는 코로나19 방역 수칙을 준수한 가운데 참석인원을 최소화해 이뤄졌다.\n\n박두한 총장은 “우리의 모토는 인성과 실력을 모두 갖춘 인재를 양성하는 것”이라며 “훌륭한 인재를 양성하도록 노력하겠다”고 말했다.\n\n노영규 ICT 대연합 부회장은 “ICT 분야 인재를 양성하는 다양한 멘토 프로그램을 적극 지원할 계획”이라며 “창업 인큐베이팅 프로그램 완성을 위해 최선을 다하겠다”고 했다.\n\n삼육보건대학교는 지난해 학생중심 진로 선정과 취·창업지원을 위해 학생성공처로 조직을 개편했다. 진로상담과 취업컨설팅, 단계별 릴레이 진로취업특강, 경진대회, 자소서컨설팅, 경력개발을 위한 자격증 특강 등 다양한 프로그램을 운영하고 있다.\n\n임중권기자 lim9181@etnews.com""]"
13,2021-06-03,"'방송통신대법 재정 보고회', 기념패 받는 송영길 [TF사진관]","[""[더팩트ㅣ국회사진취재단] 송영길 더불어민주당 대표가 3일 오후 서울 종로구 한국방송통신대학교 열린관 대강당에서 열린 '방송통신대법·시행령 제정 최종보고회'에서 류수노 총장으로부터 기념패를 받고 있다."", ""국회는 포스트 코로나 시대에 따른 평생·원격교육의 관심과 중요성이 증대함에 따라 지난해 12월 9일 본회의에서 '한국방송통신대학교 설립 및 운영에 관한 법률안'을 재석 253인·찬성 244인·반대 4인·기권 5인으로 의결했다."", 'seonflower@tf.co.kr\n사진영상기획부 photo@tf.co.kr']"
14,2021-06-03,방송통신대법 시행령 제정 최종 보고대회 참석한 송영길 당대표,"[""[서울=뉴시스]국회사진기자단 = 송영길(왼쪽 세번째) 더불어민주당 대표가 3일 오후 서울 종로구 한국방송통신대학교에서 열린 '방송통신대법 시행령 제정 최종 보고대회'에 참석해 류수노 방통대 총장 등과 함께 기념촬영을 하고 있다. 2021.06.03. photo@newsis.com""]"
15,2020-11-03,[사랑방] 한국방통대 운영위원장에 유준상 대한요트협회장 선출,['◆유준상 대한요트협회장이 지난달 28일 한국방통대 운영위원장에 선출됐다.']
16,2021-05-11,"검찰, 한국방송통신대 총학 회장 강제추행 혐의 수사","['[아시아경제 송승윤 기자] 검찰이 타 지역 총학생회 임원들을 성추행한 혐의로 한국방송통신대학교(방송대) 전국총학생회장을 수사중인 것으로 확인됐다.', '11일 법조계에 따르면 서울북부지검은 강제추행 혐의를 받는 방송대 전국총학생회장 A씨를 수사하고 있다. A씨는 지난 2월 20일 부산의 한 음식점에서 다른 지역 총학생회 여성 임원 2명을 상대로 동의 없이 여러 차례 신체 접촉을 한 혐의를 받고 있다.', '당시 그는 상대방이 거부 의사를 밝혔음에도 만취 상태에서 껴안거나 얼굴과 어깨를 만지는 등 임원들을 추행한 것으로 알려졌다.', '이들은 A씨를 수사기관에 고소하고, 학교에도 공식적으로 문제를 제기했다. 경찰은 수사를 마치고 강제추행 혐의로 A씨를 검찰에 송치했다.', '방송대도 자체 조사를 벌이고 지난달 15일 성희롱·성폭력심의위원회를 열어 A씨의 행위가 성희롱에 해당한다고 결론냈다. 학교 측은 학생지도위원회를 열어 징계 수준을 논의할 계획이다.', '<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제(www.asiae.co.kr) 무단전재 배포금지>']"
17,2021-03-23,옛 진주법원청사 터에 방송통신대 경남지역대 캠퍼스 이전한다.,"['한국방송통신대 경남지역대학의 새 캠퍼스가 진주시 상대동 옛 창원지법 진주지원 터로 이전한다.', '또 현재 진주시 주약동 85 일대의 한국방송통신대 경남지역대학 캠퍼스는 경상국립대로 이관, 의과대와 간호대 부지로 활용될 예정이다.', '경상국립대(총장 권순기)와 한국방송통신대(총장 류수노), 진주시(시장 조규일)는 오는 25일 오후 경상국립대 가좌캠퍼스 접견실에서 ‘옛 법원·검찰청 부지 활용 협약식’을 진행할 예정이다.', '경상국립대는 진주시 상대동 옛 검찰 진주지청 부지 1400㎡을 지역혁신청년센터로 사용하는 것 외에 추가로 연접된 옛 법원 진주지원 터 1500㎡를 추가 확보, 이를 한국방송통신대 경남지역대학 캠퍼스로 사용토록 했다. 대신 기존 방송대 경남지역대학(진주시 주약동 85) 캠퍼스는 경상국립대가 사용키로 했다.', '이에따라 건물이 낡고 협소해 오랫동안 대체 캠퍼스 부지를 찾아온 한국방송대 경남지역대학 숙원 해소와 함께 의과대와 간호대의 추가 공간 확보가 필요했던 경상국립대도 오랜 고민을 풀 수 있을 것으로 기대된다.', '현재의 방송통신대 경남지역대학 건물은 1986년 지어져 매우 낡고, 주차공간 등도 좁아 3400여 구성원들이 오래전부터 캠퍼스 이전을 요구해 왔다.', '방송통신대 측은 “캠퍼스 이전에 합의해 준 경상국립대와 진주시에 감사하다”며 “국내 유일한 국립원격대학으로서의 공동의 발전을 도모하기 위해 양 기관과의 협업을 지속적으로 추진해 나가겠다”고 반겼다.', '진주시도 옛 법원·검찰 청사 터에 경상국립대 지역혁신청년센터와 한국방송통신대 경남지역대학이 들어오면 법원·검찰청의 평거동 이전 이후 크게 침체된 주변 상가 활성화 등에 전환점이 될 것으로 기대했다.', '조규일 진주시장은 “이 합의가 상대동 일대 지역경제 활성화에 촉매제가 될 것”이라며 “이 공간이 4차 산업혁명 관련 교육·체험 공간 확보에도 탄력을 받아 지역주민을 위한 공간으로 자리매김하는 기폭제가 될 것”라고 환영했다.', '권순기 경상국립대 총장은 “그동안 양 대학과 진주시 간에 수차례 협의 과정을 거쳐 모두가 만족하는 합의점을 찾았다”며 “상생의 길을 찾아 학생들의 교육 만족도를 높이는 계기로 삼겠다”고 밝혔다.', '한편 경상국립대·한국방송대·진주시는 이 협약을 기반으로 기획재정부와 부지·청사 사용과 관련한 협의를 진행할 계획으로 알려졌다. 이선규 기자 sunq17@busan.com']"
18,2021-08-10,[인사] 교육부,['◆교육부\n\n▷부이사관 △사립대학정책과장 박준성 △학술진흥과장 하유경 △학교안전총괄과장 정윤경 △교육부 문상연 △금오공과대학교 사무국장 함석동 △한경대학교 사무국장 이용학 △한국교통대학교 사무국장 이석현 △한국방송통신대학교 사무국장 정시영 △한국해양대학교 사무국장 김석 △한밭대학교 사무국장 김보엽 △경상국립대학교 가좌캠퍼스 행정본부장 최수진 △국립국제교육원 나향욱\n\n▷서기관 △코로나19대응 학교상황총괄과장 최보영 △반부패청렴담당관 김동안 △혁신행정담당관 송선진 △국제교육협력담당관 구영실 △재외동포교육담당관 원용연 △대학학사제도과장 김태경 △전문대학정책과장 최화식 △전문대학지원과장 이상우 △학교생활문화과장 유상범 △진로교육정책과장 최윤정 △교육통계과장 안웅환 △교육공무근로지원팀장 엄진섭 △사분위지원팀장 권삼수 △체육예술교육지원팀장 신광수 △장애학생진로평생교육팀장 정상은 △교육부(국외훈련 파견) 차영아 △교육부(국내외 연계 교육훈련 파견) 윤혜준 △국립국제교육원 김성근 △중앙교육연수원 김현진 △공주대학교 송은주 △부경대학교 박상준 △충북대학교 방성수 △한국교원대학교 엄중흠\n\n▷장학관 △교육부(영국한국교육원 파견) 안희성 △교육부(필리핀한국국제학교 파견) 최경식\n\n▷교육연구관 △학교혁신지원실 김명진 △학생지원국(교수학습평가과 지원근무) 길현주 △교육부(프랑스한국교육원 파견) 윤강우 △교육부(타슈켄트한국교육원 파견) 팽주만\n\n\njinny@news1.kr']
19,2021-06-01,[1일 대학가 소식] 건국대·가톨릭대·한국방송통신대·고려대,"['[아시아타임즈=김정환 기자] 건국대학교는 신종 코로나 바이러스 감염증(코로나19) 백신을 접종한 직원에게 유급휴가를 지급하기로 했다. 고려대학교 세종캠퍼스는 2021년 국가직 지역인재 7급 선발시험에서 총 5명의 최종합격자를 배출했다.', '◇ 건국대, 코로나19 백신 휴가 도입', '건국대학교는 코로나19 백신을 접종한 직원에게 백신 접종 당일을 포함해 회차당 2일의 유급휴가를 지급하기로 했다. 이번 유급 휴가 도입으로 백신 접종을 맞은 직원들에게는 이상 증세와 관계 없이 백신 접종 당일과 다음날 2일 간 유급 휴가가 부여된다. 두 차례 접종이 필요한 화이자, 아스트라제네카 등의 백신을 접종할 경우 나흘간의 유급 휴가가 주어진다.', '◇ 가톨릭대 남재환 교수팀, 코로나19 백신 유효성 평가 수행', ""가톨릭대학교 남재환 의생명과학과 교수팀이 SK바이오사이언스가 개발한 코로나19 백신 개발에 대한 효능 평가 결과를 'Science Advance'에 발표했다. 백신 개발과 생산은 SK 바이오사이언스에서 수행했으며 남재환 교수팀을 중심으로 한국영장류센터 홍정주 박사팀과 충북대학교 이상명 교수팀에서 백신의 효능을 평가했다. 이번 연구 성과는 코로나 백신을 개발하고 평가하는 국내 연구진의 기술력을 보여줌과 동시에 국내에서 자체적 개발하는 코로나 백신 상용화에 한걸음 다가선 것으로 평가받았다."", '◇ 방송대, 2021년도 1차 다문화가족 지원과정 온라인 수강생 모집', '한국방송통신대학교 프라임칼리지는 다문화 배경 학습자들을 대상으로 무료 교육과정 수강생을 모집한다. 다문화 가족 지원과정은 다문화 사회전문가 양성과정과 일·한 번역과정으로 운영된다. 다문화 사회전문가 양성 과정은 △한국사회의 다문화현상 이해 △이민다문화 가족복지론 △다문화사회 교수방법론 △국제이주와 노동정책 △이민정책론 △이민법제론 △재외동포사회의 이해과목 등 총 7개 과목으로 구성된다. 이번 과정을 통해 초국가적 이주현상에 대한 이해를 돕고 한국사회가 다문화사회로 변모하는 과정을 탐색하는 등 다양한 이민자들과 더불어 살아가는 방법을 제시한다.', '◇ 고려대 세종캠, 2021년 국가직 지역인재 7급 최종합격자 5명 배출', ""고려대학교 세종캠퍼스는 2021년 국가직 지역인재 7급 선발시험에서 행정직 4명, 기술직 1명 등 총 5명의 최종합격자를 배출했다. 지역인재 7급 수습직원 선발시험은 지역 우수 인재의 고른 등용을 위해 인사혁신처가 시행하는 공무원 임용제도다. '2021년도 국가직 지역인재 7급 수습직원 선발시험'에서는 고려대 세종캠퍼스 소속 △김규빈(경영학부 15) △조진영(공공행정학부 13) △이현도(공공행정학부 14) △정어진(정부행정학부 18) △김수영(생명정보공학과 13) 학생이 최종합격했다.""]"
20,2021-06-01,[1일 대학가 소식] 건국대·가톨릭대·한국방송통신대·고려대,"['[아시아타임즈=김정환 기자] 건국대학교는 신종 코로나 바이러스 감염증(코로나19) 백신을 접종한 직원에게 유급휴가를 지급하기로 했다. 고려대학교 세종캠퍼스는 2021년 국가직 지역인재 7급 선발시험에서 총 5명의 최종합격자를 배출했다.', '◇ 건국대, 코로나19 백신 휴가 도입', '건국대학교는 코로나19 백신을 접종한 직원에게 백신 접종 당일을 포함해 회차당 2일의 유급휴가를 지급하기로 했다. 이번 유급 휴가 도입으로 백신 접종을 맞은 직원들에게는 이상 증세와 관계 없이 백신 접종 당일과 다음날 2일 간 유급 휴가가 부여된다. 두 차례 접종이 필요한 화이자, 아스트라제네카 등의 백신을 접종할 경우 나흘간의 유급 휴가가 주어진다.', '◇ 가톨릭대 남재환 교수팀, 코로나19 백신 유효성 평가 수행', ""가톨릭대학교 남재환 의생명과학과 교수팀이 SK바이오사이언스가 개발한 코로나19 백신 개발에 대한 효능 평가 결과를 'Science Advance'에 발표했다. 백신 개발과 생산은 SK 바이오사이언스에서 수행했으며 남재환 교수팀을 중심으로 한국영장류센터 홍정주 박사팀과 충북대학교 이상명 교수팀에서 백신의 효능을 평가했다. 이번 연구 성과는 코로나 백신을 개발하고 평가하는 국내 연구진의 기술력을 보여줌과 동시에 국내에서 자체적 개발하는 코로나 백신 상용화에 한걸음 다가선 것으로 평가받았다."", '◇ 방송대, 2021년도 1차 다문화가족 지원과정 온라인 수강생 모집', '한국방송통신대학교 프라임칼리지는 다문화 배경 학습자들을 대상으로 무료 교육과정 수강생을 모집한다. 다문화 가족 지원과정은 다문화 사회전문가 양성과정과 일·한 번역과정으로 운영된다. 다문화 사회전문가 양성 과정은 △한국사회의 다문화현상 이해 △이민다문화 가족복지론 △다문화사회 교수방법론 △국제이주와 노동정책 △이민정책론 △이민법제론 △재외동포사회의 이해과목 등 총 7개 과목으로 구성된다. 이번 과정을 통해 초국가적 이주현상에 대한 이해를 돕고 한국사회가 다문화사회로 변모하는 과정을 탐색하는 등 다양한 이민자들과 더불어 살아가는 방법을 제시한다.', '◇ 고려대 세종캠, 2021년 국가직 지역인재 7급 최종합격자 5명 배출', ""고려대학교 세종캠퍼스는 2021년 국가직 지역인재 7급 선발시험에서 행정직 4명, 기술직 1명 등 총 5명의 최종합격자를 배출했다. 지역인재 7급 수습직원 선발시험은 지역 우수 인재의 고른 등용을 위해 인사혁신처가 시행하는 공무원 임용제도다. '2021년도 국가직 지역인재 7급 수습직원 선발시험'에서는 고려대 세종캠퍼스 소속 △김규빈(경영학부 15) △조진영(공공행정학부 13) △이현도(공공행정학부 14) △정어진(정부행정학부 18) △김수영(생명정보공학과 13) 학생이 최종합격했다.""]"
