,date,title,contents
29,2020-05-08,"한국인터넷진흥원-네이버(주), 중소상공인 개인정보 보호 위해 업무협약 체결","['한국인터넷진흥원(원장 김석환, 이하 KISA)과 네이버(주)(대표이사 한성숙)는 중소상공인의 개인정보 보호역량 강화 및 개인정보 보호 실천문화 조성 등을 위한 업무협약(MoU)을 5월 7일(목) 체결했다고 밝혔다.', '최근 사업자의 개인정보 보호수준과 보호조치 기준 등 관련 법제도는 강화되고 있지만, 개인정보 보호에 취약한 중소상공인의 경우 인식이나 교육기회 부족 등으로 인해 개인정보침해 및 오남용 등의 사례가 빈번히 발생하고 있다.', '이에 양 기관은 중소상공인 대상 개인정보 보호역량 강화를 위한 맞춤형 교육 지원, 개인정보 보호 분야 콘텐츠 및 전문인력 활용 지원, 개인정보 보호 실천문화 조성을 위한 정보공유 및 상호협력 등을 이어가기로 했다.', '특히, KISA가 보유한 개인정보 보호 교육 콘텐츠 및 전문인력과 네이버 파트너스퀘어의 사업자 지원 네트워크 등 각자의 전문성을 살려 중소상공인의 역량 강화를 비롯한 개인정보 보호 사각지대 해소를 위해 지속적으로 협력해 나갈 예정이다.', '이번 협약을 통해 네이버 파트너스퀘어를 중심으로 네이버 쇼핑, 스마트스토어 등에 입점한 중소상공인이 개인정보를 보호하고 안전하게 관리하는데 큰 도움이 될 것으로 예상된다.', '또한, 코로나19 장기화로 사회 전반에 교육 기회가 감소하는 상황 속에 양 기관은 오는 6월 중 중소상공인을 대상으로 온라인 라이브 개인정보 보호 교육을 진행하기로 했으며, ‘온라인 개인정보보호 포털’에서 제공하던 교육 콘텐츠를 ‘네이버 프라이버시 TV’ 채널을 통해서도 제공해 보다 많은 이용자가 개인정보 보호 교육을 손쉽게 받을 수 있도록 지원할 계획이다.', 'KISA 권현준 개인정보보호본부장은 “이 외에도 전국 8개 권역에 있는 지역정보보호지원센터를 통해 홈페이지 취약점 점검, 현장방문 컨설팅, 정보보호 전문 교육 등 맞춤형 서비스를 무상으로 지원받을 수 있다”며 “앞으로 체계적인 개인정보 처리시스템 구축에 어려움을 겪는 중소상공인 사업자와 더욱 밀착해 개인정보 보호 관리 역량강화 및 인식 수준 향상을 위한 지원을 이어가겠다”고 말했다.', '★정보보안 대표 미디어 데일리시큐!', '◇상반기 최대 개인정보보호&정보보안 컨퍼런스 G-PRIVACY 2020 개최\n-날짜: 2020년 5월 28일\n-장소: 더케이호텔서울 2층 가야금홀\n-참석대상: 공공·금융·기업 개인정보보호 및 정보보안 책임자·실무자\n-교육이수: 7시간 인정\n-사전등록: 사전등록 클릭\n-보안기업 참가문의: 데일리시큐 길민권 기자 / mkgil@dailysecu.com']"
30,2020-12-14,"경희사이버대, 네이버와 디지털 전환 위한 온라인 MOU 체결","[' \n경희사이버대학교 엄규숙 부총장과 네이버(주) 유봉석 총괄이 온라인으로 MOU를 체결하였다.\n \n경희사이버대학교(총장 변창구)는 네이버(주)(대표 한성숙)와 교내 서비스의 디지털 전환을 위한 온라인으로 업무 협약을 14일 체결했다. 내년 초부터 경희사이버대학교 재학생들은 공동인증서 뿐만 아니라 네이버 인증서를 활용하여 간편히 인증을 진행할 수 있게 된다.\n \n이번 네이버(주)와 업무협약을 통해 기존 입학·학생처에서 발급되고 있는 학생증을 대신하게 될 ‘디지털 학생증’은 교내 시설을 출입하거나 출석 및 시험 응시, 본인 인증 등에 사용될 예정이다.  \n \n특히, 디지털 학생증은 본인인증을 거쳐 일정 시간 동안만 활성화되기 때문에 분실이나 위변조 위험도 예방할 수 있고, 대리 출석이나 부정행위 등을 방지하여 안정적인 온라인 교육 환경을 조성할 수 있을 것으로 기대된다.\n \n아울러, 수강 또는 시험을 응시하려면 공동인증서를 통한 로그인이 필수였다. 하지만 네이버 인증서를 통한 로그인도 가능해진다. 네이버 인증서를 통해 재학생들의 인증서 선택의 폭이 넓어지고, 매년 범용 인증서 발급에 소요되었던 비용 부담도 줄어들 것으로 예상된다.\n \n경희사이버대학교 엄규숙 부총장은 “공인인증서 폐기 이후 학생들이 본인 확인 절차에 다양한 수단이 활용될 가능성이 열렸다. 이번 네이버와 업무협약을 계기로 인지도 있는 기관의 인증 서비스로  재학생들에게 보다 편리한 교육 서비스 환경을 제공하게 되었다”며 “양 기관이 보다 질 높은 교육 서비스 환경 구축에 지속적으로 적극 협력하자”고 말했다.\n \n네이버(주) 관계자는 “학생증을 포함해 운전면허증, 국가공인자격증 등 다양한 정보를 네이버 앱에 보관하고 꺼내 쓸 수 있는 서비스를 내년 초 선보여, 이용자들에게 생활밀착형 서비스를 제공하는 플랫폼으로 자리매김할 방침이다”고 밝혔다.\n \n \n온라인 중앙일보\n \n ']"
31,2020-12-24,"네이버, ""모바일로 간편하게"" 전자문서 종류 확대","['[비지니스코리아=김은진 기자] 네이버가 종이문서의 디지털 전환과 전자문서 활성화를 위해 네이버 전자문서 서비스의 대대적인 확대에 나선다.', '네이버(주)는 지난 22일부터 KT 이용요금명세서의 전자문서 서비스를 시작했다. 이제 KT 가입자들은 네이버 앱에서 본인인증을 통해 모바일 명세서를 열람할 수 있다. 향후, 모바일 명세서를 확인한 후 바로 네이버페이로 요금 납부까지 가능해져 더욱 편리한 서비스 이용이 기대된다.', '이를 기념해, 네이버는 네이버 앱에서 KT 전자문서를 신청하면 네이버페이 포인트 1천 원을 지급하는 이벤트를 진행한다. 내년 2월 28일까지 KT 이용요금명세서를 신청한 이용자들을 대상으로 3만 명을 추첨하여 총 3천만 원의 포인트를 지급한다.', '또한, 사립학교교직원연금공단(이하 사학연금)도 연금 가입자의 편의성을 높이기 위해 네이버 전자문서 서비스를 도입했다. 지난 23일 발송된 퇴직급여 청구 안내문을 시작으로, 원천징수영수증, 연금지급정지 안내문 등 제공 가능한 전자문서를 더욱 확대해 나갈 예정이다.', '사학연금에 도입된 네이버 전자문서 서비스는 푸쉬(PUSH) 알림 제공과 함께, 네이버인증서를 통해 간편하게 본인인증을 마치면 도착한 전자문서를 열람할 수 있다. 마감시간 내 열람하지 못한 문서는 우편으로 발송되기 때문에 퇴직교직원들이 보다 안전하고 확실하게 사학연금의 전자문서를 확인할 수 있을 것으로 예상된다.', '네이버 오경수 리더는 ""사립학교 교직원분들이 네이버를 통해 생활 속 편리함을 체감할 수 있도록 내년 상반기를 목표로 다양한 서비스를 준비하고 있다""며 ""전자문서 제휴처를 빠르게 확대하는 것뿐 아니라 더 높은 편의성을 제공할 수 있도록 서비스 고도화에 박차를 가할 것""이라고 밝혔다.']"
32,2020-12-14,"경희사이버대, 네이버와 디지털 전환 위한 온라인 MOU 체결","[' \n경희사이버대학교 엄규숙 부총장과 네이버(주) 유봉석 총괄이 온라인으로 MOU를 체결하였다.\n \n경희사이버대학교(총장 변창구)는 네이버(주)(대표 한성숙)와 교내 서비스의 디지털 전환을 위한 온라인으로 업무 협약을 14일 체결했다. 내년 초부터 경희사이버대학교 재학생들은 공동인증서 뿐만 아니라 네이버 인증서를 활용하여 간편히 인증을 진행할 수 있게 된다.\n \n이번 네이버(주)와 업무협약을 통해 기존 입학·학생처에서 발급되고 있는 학생증을 대신하게 될 ‘디지털 학생증’은 교내 시설을 출입하거나 출석 및 시험 응시, 본인 인증 등에 사용될 예정이다.  \n \n특히, 디지털 학생증은 본인인증을 거쳐 일정 시간 동안만 활성화되기 때문에 분실이나 위변조 위험도 예방할 수 있고, 대리 출석이나 부정행위 등을 방지하여 안정적인 온라인 교육 환경을 조성할 수 있을 것으로 기대된다.\n \n아울러, 수강 또는 시험을 응시하려면 공동인증서를 통한 로그인이 필수였다. 하지만 네이버 인증서를 통한 로그인도 가능해진다. 네이버 인증서를 통해 재학생들의 인증서 선택의 폭이 넓어지고, 매년 범용 인증서 발급에 소요되었던 비용 부담도 줄어들 것으로 예상된다.\n \n경희사이버대학교 엄규숙 부총장은 “공인인증서 폐기 이후 학생들이 본인 확인 절차에 다양한 수단이 활용될 가능성이 열렸다. 이번 네이버와 업무협약을 계기로 인지도 있는 기관의 인증 서비스로  재학생들에게 보다 편리한 교육 서비스 환경을 제공하게 되었다”며 “양 기관이 보다 질 높은 교육 서비스 환경 구축에 지속적으로 적극 협력하자”고 말했다.\n \n네이버(주) 관계자는 “학생증을 포함해 운전면허증, 국가공인자격증 등 다양한 정보를 네이버 앱에 보관하고 꺼내 쓸 수 있는 서비스를 내년 초 선보여, 이용자들에게 생활밀착형 서비스를 제공하는 플랫폼으로 자리매김할 방침이다”고 밝혔다.\n \n \n온라인 중앙일보\n \n ']"
33,2020-12-24,"네이버, ""모바일로 간편하게"" 전자문서 종류 확대","['[비지니스코리아=김은진 기자] 네이버가 종이문서의 디지털 전환과 전자문서 활성화를 위해 네이버 전자문서 서비스의 대대적인 확대에 나선다.', '네이버(주)는 지난 22일부터 KT 이용요금명세서의 전자문서 서비스를 시작했다. 이제 KT 가입자들은 네이버 앱에서 본인인증을 통해 모바일 명세서를 열람할 수 있다. 향후, 모바일 명세서를 확인한 후 바로 네이버페이로 요금 납부까지 가능해져 더욱 편리한 서비스 이용이 기대된다.', '이를 기념해, 네이버는 네이버 앱에서 KT 전자문서를 신청하면 네이버페이 포인트 1천 원을 지급하는 이벤트를 진행한다. 내년 2월 28일까지 KT 이용요금명세서를 신청한 이용자들을 대상으로 3만 명을 추첨하여 총 3천만 원의 포인트를 지급한다.', '또한, 사립학교교직원연금공단(이하 사학연금)도 연금 가입자의 편의성을 높이기 위해 네이버 전자문서 서비스를 도입했다. 지난 23일 발송된 퇴직급여 청구 안내문을 시작으로, 원천징수영수증, 연금지급정지 안내문 등 제공 가능한 전자문서를 더욱 확대해 나갈 예정이다.', '사학연금에 도입된 네이버 전자문서 서비스는 푸쉬(PUSH) 알림 제공과 함께, 네이버인증서를 통해 간편하게 본인인증을 마치면 도착한 전자문서를 열람할 수 있다. 마감시간 내 열람하지 못한 문서는 우편으로 발송되기 때문에 퇴직교직원들이 보다 안전하고 확실하게 사학연금의 전자문서를 확인할 수 있을 것으로 예상된다.', '네이버 오경수 리더는 ""사립학교 교직원분들이 네이버를 통해 생활 속 편리함을 체감할 수 있도록 내년 상반기를 목표로 다양한 서비스를 준비하고 있다""며 ""전자문서 제휴처를 빠르게 확대하는 것뿐 아니라 더 높은 편의성을 제공할 수 있도록 서비스 고도화에 박차를 가할 것""이라고 밝혔다.']"
34,2020-12-31,"네이버, 사내 개발 프로젝트에 총 3억3천만 원 포상","[""[비지니스코리아=김은진 기자] 네이버(주)는 지난 29일, 올 한 해 서비스 및 개발 영역에서 가장 높은 영향력을 발휘한 개발 프로젝트를 선정하는 행사인 'N INNOVATION Award 2020'(엔이노베이션 어워드 2020)을 진행했다. 엔이노베이션 어워드는 올해 10주년을 맞이했으며,  한 해 동안 개발된 기술 중 네이버 여러 서비스 전반에 영향을 끼치는 혁신적인 기술을 위해 노력한 구성원들을 격려하기 위한 행사이다."", ""우수 프로젝트는, 각 조직에서 출품한 프로젝트를 네이버의 개발 리더들이 직접 평가해 투표로 선정하는 방식으로 진행해, 함께 일하는 동료들로부터의 인정을 바탕으로 결정되어 더욱 의미가 깊다. 프로젝트 선정은 '서비스 개발'과 '연구 개발'의 두 영역에서 진행된다."", '올해는 코로나 영향으로 업무 환경이 달라졌음에도, 출품된 프로젝트 수가 작년 대비 무려 77% 증가하고, 기술 개발 수준 역시 향상되어 더욱 치열한 경쟁을 벌였다.', '각 영역 별로 가장 많은 투표를 받은  최우수 프로젝트에는 각 3천만원의 포상금이 지급되었다. 이외, 우수 개발 프로젝트 등 총 32개 조직에 전달된 금액을 모두 합치면 3억 3천만 원에 달한다.', ""'서비스 개발'영역 우수 기술 프로젝트에는 '네이버페이 혜택 컴포넌트 리뉴얼 프로젝트'가 선정됐다. 이 프로젝트는 네이버페이의 ‘혜택’ 컴포넌트를 오라클에서 네이버 사내 분산 데이터베이스인 'nBase-T'로 교체하고 마이크로서비스화한 프로젝트이다. 현재 네이버페이 적립, 이벤트, 쿠폰 등 혜택에 쓰이는 모든 기술을 최신화하기 위해 1년 동안 집중 개발했고,  서비스를 정지하지 않고도 장애 없이 엔진 교체가 원활하게 이루어졌다.  "", ""'연구 개발'영역에서는 네이버 연구 개발 플랫폼에서 보안 관련 점검을 자동으로 수행, 개발 단계에서 보다 안전한 서비스를 개발할 수 있도록 돕는 'Toothless' 프로젝트가 선정되었다. 실제로 'Toothless'는 네이버 개발자가 개발한 하루 평균 1000개 이상 소스 코드에 대해 검사를 진행하고 있다."", ""그 외에도, 쇼핑라이브 내 판매자들의 모바일 라이브 기능을 제공하는 '프리즘 라이브 스트리밍 SDK', 영수증을 통해 사람에게는 쉽고 봇에게는 어려운 캡챠를 개발한 '영수증 캡챠' 프로젝트도 서비스 개발 우수 프로젝트로, 음성 합성 개발 비용을 100분의 1로 줄이고 품질은 48% 높인 '사람보다 더 사람같은 AI 목소리 만들기', 번역을 원하는 이미지를 촬영하면 이미지 속 상황에 맞는 번역문을 바로 확인하는 '파파고 이미지 바로번역' 프로젝트도 연구 개발 영역 우수 프로젝트로 선발되었다."", ""'서비스 개발 최우수 프로젝트'를 진행한 윤준호 Plasma 테크리더는 “무엇보다 많은 이용자들이 일상 생활에서 활용하는 네이버페이의 서비스 안정성을 높이고 최신 기술을 적용하기 원활한 환경을 구축한 것에 뿌듯함을 느낀다”며, “무엇보다 2800만 명의 네이버페이 이용자들에 영향을 주는 프로젝트를 성공적으로 마무리할 수 있었던 것은 개발자로써도 큰 영광”이라고 전했다."", '\'연구 개발 최우수 프로젝트\'를 진행한 윤근용 Beyond Security Tech 리더는, “네이버 서비스의 보안성 향상에 기여하고, 동료들의 업무가 더욱 수월해 질 수 있도록 도왔다는 점이 가장 뜻 깊은 한 해 였다”며, “내년에도 우리가 만든 기술이 전체 네이버 이용자에게 영향을 끼치고, 업계 표본이 된다는 자부심을 가지고 업무에 임하겠다""고  밝혔다. ']"
35,2020-12-14,"경희사이버대, 네이버와 디지털 전환 위한 온라인 MOU 체결","[' \n경희사이버대학교 엄규숙 부총장과 네이버(주) 유봉석 총괄이 온라인으로 MOU를 체결하였다.\n \n경희사이버대학교(총장 변창구)는 네이버(주)(대표 한성숙)와 교내 서비스의 디지털 전환을 위한 온라인으로 업무 협약을 14일 체결했다. 내년 초부터 경희사이버대학교 재학생들은 공동인증서 뿐만 아니라 네이버 인증서를 활용하여 간편히 인증을 진행할 수 있게 된다.\n \n이번 네이버(주)와 업무협약을 통해 기존 입학·학생처에서 발급되고 있는 학생증을 대신하게 될 ‘디지털 학생증’은 교내 시설을 출입하거나 출석 및 시험 응시, 본인 인증 등에 사용될 예정이다.  \n \n특히, 디지털 학생증은 본인인증을 거쳐 일정 시간 동안만 활성화되기 때문에 분실이나 위변조 위험도 예방할 수 있고, 대리 출석이나 부정행위 등을 방지하여 안정적인 온라인 교육 환경을 조성할 수 있을 것으로 기대된다.\n \n아울러, 수강 또는 시험을 응시하려면 공동인증서를 통한 로그인이 필수였다. 하지만 네이버 인증서를 통한 로그인도 가능해진다. 네이버 인증서를 통해 재학생들의 인증서 선택의 폭이 넓어지고, 매년 범용 인증서 발급에 소요되었던 비용 부담도 줄어들 것으로 예상된다.\n \n경희사이버대학교 엄규숙 부총장은 “공인인증서 폐기 이후 학생들이 본인 확인 절차에 다양한 수단이 활용될 가능성이 열렸다. 이번 네이버와 업무협약을 계기로 인지도 있는 기관의 인증 서비스로  재학생들에게 보다 편리한 교육 서비스 환경을 제공하게 되었다”며 “양 기관이 보다 질 높은 교육 서비스 환경 구축에 지속적으로 적극 협력하자”고 말했다.\n \n네이버(주) 관계자는 “학생증을 포함해 운전면허증, 국가공인자격증 등 다양한 정보를 네이버 앱에 보관하고 꺼내 쓸 수 있는 서비스를 내년 초 선보여, 이용자들에게 생활밀착형 서비스를 제공하는 플랫폼으로 자리매김할 방침이다”고 밝혔다.\n \n \n온라인 중앙일보\n \n ']"
36,2020-12-24,"네이버, ""모바일로 간편하게"" 전자문서 종류 확대","['[비지니스코리아=김은진 기자] 네이버가 종이문서의 디지털 전환과 전자문서 활성화를 위해 네이버 전자문서 서비스의 대대적인 확대에 나선다.', '네이버(주)는 지난 22일부터 KT 이용요금명세서의 전자문서 서비스를 시작했다. 이제 KT 가입자들은 네이버 앱에서 본인인증을 통해 모바일 명세서를 열람할 수 있다. 향후, 모바일 명세서를 확인한 후 바로 네이버페이로 요금 납부까지 가능해져 더욱 편리한 서비스 이용이 기대된다.', '이를 기념해, 네이버는 네이버 앱에서 KT 전자문서를 신청하면 네이버페이 포인트 1천 원을 지급하는 이벤트를 진행한다. 내년 2월 28일까지 KT 이용요금명세서를 신청한 이용자들을 대상으로 3만 명을 추첨하여 총 3천만 원의 포인트를 지급한다.', '또한, 사립학교교직원연금공단(이하 사학연금)도 연금 가입자의 편의성을 높이기 위해 네이버 전자문서 서비스를 도입했다. 지난 23일 발송된 퇴직급여 청구 안내문을 시작으로, 원천징수영수증, 연금지급정지 안내문 등 제공 가능한 전자문서를 더욱 확대해 나갈 예정이다.', '사학연금에 도입된 네이버 전자문서 서비스는 푸쉬(PUSH) 알림 제공과 함께, 네이버인증서를 통해 간편하게 본인인증을 마치면 도착한 전자문서를 열람할 수 있다. 마감시간 내 열람하지 못한 문서는 우편으로 발송되기 때문에 퇴직교직원들이 보다 안전하고 확실하게 사학연금의 전자문서를 확인할 수 있을 것으로 예상된다.', '네이버 오경수 리더는 ""사립학교 교직원분들이 네이버를 통해 생활 속 편리함을 체감할 수 있도록 내년 상반기를 목표로 다양한 서비스를 준비하고 있다""며 ""전자문서 제휴처를 빠르게 확대하는 것뿐 아니라 더 높은 편의성을 제공할 수 있도록 서비스 고도화에 박차를 가할 것""이라고 밝혔다.']"
37,2020-12-07,"네이버 쇼핑라이브, 출시 4개월만에 누적 시청 4500만회 돌파","['네이버 쇼핑라이브가 출시 4개월만에 누적 시청 4500만회를 돌파했다.', '네이버는 7일 ""올해 7월 30일 출시한 네이버의 라이브커머스 서비스 쇼핑라이브가 10월에 누적 시청 3천000만회를 달성했는데, 지난달에만 약 1500만회의 시청 횟수를 기록하면서 한 달 만에 4500만회에 도달했다""고 밝혔다.', '네이버는 ""쇼핑라이브를 통해 구매를 한 고객은 40만명을 돌파했고, 11월 총 거래액은 서비스 초창기인 8월보다 340% 증가했다""고 덧붙였다.', '특히 네이버는 주 1회 이상 라이브를 꾸준히 여는 판매자는 최근 한 달 사이에 80% 증가했다는 점을 강조했다.', '네이버 측은 ""수제초콜릿, 롱보드, 이유식 등 다른 플랫폼에서 보기 어려운 상품을 쇼핑라이브로 만날 수 있다 보니 고객이 늘고 있다""고 설명했다.', '네이버는 판매자에게 시청자 수, 횟수 등 통계 리포트를 제공한다. 스마트스토어 리뷰 연동 등 라이브커머스가 실제 구매로 전환되도록 기능을 개선하고 있다.', '네이버 쇼핑라이브 송재훈 리더는 ""다양성을 중심 가치로 삼고 신기술로 이용자와 판매자를 연결하는 실험을 이어나갈 것""이라며 ""많은 중소사업자(SME)가 쇼핑라이브로 사업을 성장시킬 수 있도록 관련 교육 지원도 확대하겠다""고 말했다.']"
38,2020-12-24,"네이버, ""모바일로 간편하게"" 전자문서 종류 확대","['[비지니스코리아=김은진 기자] 네이버가 종이문서의 디지털 전환과 전자문서 활성화를 위해 네이버 전자문서 서비스의 대대적인 확대에 나선다.', '네이버(주)는 지난 22일부터 KT 이용요금명세서의 전자문서 서비스를 시작했다. 이제 KT 가입자들은 네이버 앱에서 본인인증을 통해 모바일 명세서를 열람할 수 있다. 향후, 모바일 명세서를 확인한 후 바로 네이버페이로 요금 납부까지 가능해져 더욱 편리한 서비스 이용이 기대된다.', '이를 기념해, 네이버는 네이버 앱에서 KT 전자문서를 신청하면 네이버페이 포인트 1천 원을 지급하는 이벤트를 진행한다. 내년 2월 28일까지 KT 이용요금명세서를 신청한 이용자들을 대상으로 3만 명을 추첨하여 총 3천만 원의 포인트를 지급한다.', '또한, 사립학교교직원연금공단(이하 사학연금)도 연금 가입자의 편의성을 높이기 위해 네이버 전자문서 서비스를 도입했다. 지난 23일 발송된 퇴직급여 청구 안내문을 시작으로, 원천징수영수증, 연금지급정지 안내문 등 제공 가능한 전자문서를 더욱 확대해 나갈 예정이다.', '사학연금에 도입된 네이버 전자문서 서비스는 푸쉬(PUSH) 알림 제공과 함께, 네이버인증서를 통해 간편하게 본인인증을 마치면 도착한 전자문서를 열람할 수 있다. 마감시간 내 열람하지 못한 문서는 우편으로 발송되기 때문에 퇴직교직원들이 보다 안전하고 확실하게 사학연금의 전자문서를 확인할 수 있을 것으로 예상된다.', '네이버 오경수 리더는 ""사립학교 교직원분들이 네이버를 통해 생활 속 편리함을 체감할 수 있도록 내년 상반기를 목표로 다양한 서비스를 준비하고 있다""며 ""전자문서 제휴처를 빠르게 확대하는 것뿐 아니라 더 높은 편의성을 제공할 수 있도록 서비스 고도화에 박차를 가할 것""이라고 밝혔다.']"
39,2020-12-07,"네이버 쇼핑라이브, 출시 4개월만에 누적 시청 4500만회 돌파","['네이버 쇼핑라이브가 출시 4개월만에 누적 시청 4500만회를 돌파했다.', '네이버는 7일 ""올해 7월 30일 출시한 네이버의 라이브커머스 서비스 쇼핑라이브가 10월에 누적 시청 3천000만회를 달성했는데, 지난달에만 약 1500만회의 시청 횟수를 기록하면서 한 달 만에 4500만회에 도달했다""고 밝혔다.', '네이버는 ""쇼핑라이브를 통해 구매를 한 고객은 40만명을 돌파했고, 11월 총 거래액은 서비스 초창기인 8월보다 340% 증가했다""고 덧붙였다.', '특히 네이버는 주 1회 이상 라이브를 꾸준히 여는 판매자는 최근 한 달 사이에 80% 증가했다는 점을 강조했다.', '네이버 측은 ""수제초콜릿, 롱보드, 이유식 등 다른 플랫폼에서 보기 어려운 상품을 쇼핑라이브로 만날 수 있다 보니 고객이 늘고 있다""고 설명했다.', '네이버는 판매자에게 시청자 수, 횟수 등 통계 리포트를 제공한다. 스마트스토어 리뷰 연동 등 라이브커머스가 실제 구매로 전환되도록 기능을 개선하고 있다.', '네이버 쇼핑라이브 송재훈 리더는 ""다양성을 중심 가치로 삼고 신기술로 이용자와 판매자를 연결하는 실험을 이어나갈 것""이라며 ""많은 중소사업자(SME)가 쇼핑라이브로 사업을 성장시킬 수 있도록 관련 교육 지원도 확대하겠다""고 말했다.']"
40,2020-08-18,"네이버 '주5일 원격근무' 전환…엔씨소프트·NHN ""주1~3회 재택""(종합)","['경기도 성남시 네이버 그린팩토리 본사가.© News1 구윤성 기자\n\n네이버가 신종 코로나바이러스 감염증(코로나19) 재확산 우려에 당초 주 2회 출근 체제로 전환하려던 계획을 \'주 5일 원격근무\' 체제로 변경했다. 엔씨소프트와 NHN도 순환근무제로 전환된다.\n\n18일 네이버 관계자는 ""수도권을 중심으로 코로나19 유행이 급속도로 확산돼 8월 말까지 전사 원격근무로 전환됐다""며 ""계속해서 확산세를 주시하며 대응 수준을 검토해나갈 예정""이라고 말했다.\n\n앞서 네이버는 광복절 대체휴무까지 겹친 황금연휴를 앞두고 IT 기업이 밀집된 판교 지역에 코로나19 확진자가 연이어 등장하자 연휴 이후인 18일부터 2주간은 주 2회 출근하는 순환근무제로 전환한다고 지난 14일 공지한 바 있다.\n\n하지만 주말동안 코로나19 확진자가 눈덩이처럼 불어나면서 주2회 출근이 아닌 주5일 원격근무로 대응체제를 강화한 것이다.\n\n올초부터 재택근무에 나선 네이버는 순환근무 체제로 탄력적으로 대응하다 지난 3일부터 정상 출근 체제로 바뀌었는데 또다시 순환근무보다 수위가 높아진 원격근무 체제로 돌아간 셈이다.\n\n5개월 이상 주 1회 출근하는 \'순환근무제\'를 실시해오다 지난달 7일부터 정상 근무체제로 전환했던 카카오도 지난 14일부터 전사 원격근무 체제로 긴급 전환했다.\n\n엔씨소프트 판교 R&D센터 사옥 전경.(엔씨소프트 제공)© 뉴스1\n\n엔씨소프트와 NHN도 주1~3회로 제한하는 재택근무 체제로 전환한다.\n\n엔씨소프트는 이날 ""코로나19 확산 추세에 따라 직원들의 건강과 안전을 위해 직원들이 원하는 요일을 선택해 이번주는 1일, 다음주는 2일 재택근무를 실시하는 \'전사 순환 재택 근무제\'를 운영한다""고 밝혔다.\n\n엔씨소프트는 오는 19일~28일 동안 우선적으로 이같은 방식의 재택근무를 시행하고 추후 상황에 따라 31일 이후 근무 방식을 정할 방침이다.\n\n회사 관계자는 ""출퇴근 시간 혼잡도 및 근무밀도 완화를 위한 \'완전 자율 출퇴근제\'는 지속한다""며 ""임신부와 기저질환자 등 감염병에 취약한 직원들은 재택근무가 가능하도록 지원 중""이라고 밝혔다.\n\nNHN도 재택근무를 확대한다. 기존에 주1회 재택근무 체제였던 방식에서 주3회 재택근무로 전환했다. 최소한의 업무협업을 위해 월·목요일을 협업데이로 지정해 일주일에 두번만 회사에 출근하면 된다. \n\n앞서 NHN은 코로나19 확산 직후인 2월 27일부터 5월 말까지 재택근무를 시행했고 이후 주1회 원하는 장소에서 자유롭게 일하는 \'수요오피스\' 제도를 시행, 주1회 재택근무 체제를 이어왔다.\n\n지난주 황금연휴를 앞두고 판교 인근 식당에서 확진자가 나오고 지난 5월 이태원 클럽에 갔던 직원이 코로나19 확진판정을 받아 홍역을 치렀던 티맥스소프트의 \'티맥스타워\'에서 또 다시 확진자가 발생하자 일대에 코로나 공포가 확산됐다. \n\n네이버 본사인 그린팩토리와 카카오의 에이치스퀘어 등 주요 IT기업 사옥은 티맥스타워와 불과 3km가량 떨어진 곳에 밀집해 있다. 지하철로도 한 정거장 거리여서 출퇴근 및 인근 식당 이용시 동선이 겹칠 수 있다는 우려에 따라 일대 IT 기업들이 신속하게 원격근무 체제 전환을 결정했다.\n\n\nson@news1.kr']"
